position_id,account_id,security_id,qty,avg_cost,last_px,updated_at
924,123,1,-210.0,187.946667,190,2026-08-28 16:00:00
925,53,2,75.0,459.166667,420,2026-08-28 16:00:00
926,66,3,200.0,165.20215,165,2026-08-28 16:00:00
927,152,11,1125.0,155.04112,155,2026-08-28 16:00:00
928,87,16,495.0,445.777172,450,2026-08-28 16:00:00
929,142,10,325.0,265.797754,275,2026-08-28 16:00:00
930,105,6,225.0,532.668444,510,2026-08-28 16:00:00
931,107,17,-450.0,202.157556,205,2026-08-28 16:00:00
932,125,15,60.0,520.4795,530,2026-08-28 16:00:00
933,6,8,1075.0,450.726037,450,2026-08-28 16:00:00
934,123,20,375.0,78.254693,77,2026-08-28 16:00:00
935,143,9,185.0,98.604595,97,2026-08-28 16:00:00
936,67,14,450.0,154.071111,155,2026-08-28 16:00:00
937,87,17,75.0,168.854667,205,2026-08-28 16:00:00
938,48,4,1575.0,185.071111,185,2026-08-28 16:00:00
939,67,19,-205.0,85.029805,92,2026-08-28 16:00:00
940,6,6,-405.0,513.334938,510,2026-08-28 16:00:00
941,41,20,585.0,78.472906,77,2026-08-28 16:00:00
942,103,12,1145.0,531.576323,520,2026-08-28 16:00:00
943,140,14,650.0,154.668554,155,2026-08-28 16:00:00
944,1,2,-1490.0,422.854208,420,2026-08-28 16:00:00
945,80,4,250.0,181.03488,185,2026-08-28 16:00:00
946,63,17,500.0,206.177,205,2026-08-28 16:00:00
947,59,6,-235.0,497.633021,510,2026-08-28 16:00:00
948,104,6,265.0,512.458113,510,2026-08-28 16:00:00
949,156,5,425.0,899.217318,880,2026-08-28 16:00:00
950,104,16,1125.0,446.795244,450,2026-08-28 16:00:00
951,33,15,325.0,530.643908,530,2026-08-28 16:00:00
952,39,13,10.0,82.747,112,2026-08-28 16:00:00
953,88,11,705.0,151.71305,155,2026-08-28 16:00:00
954,109,19,-490.0,89.26,92,2026-08-28 16:00:00
955,159,19,365.0,92.938986,92,2026-08-28 16:00:00
956,138,18,740.0,211.033824,215,2026-08-28 16:00:00
957,70,18,370.0,214.537027,215,2026-08-28 16:00:00
958,4,2,867.0,416.887451,420,2026-08-28 16:00:00
959,100,10,695.0,280.487842,275,2026-08-28 16:00:00
960,34,20,25.0,82.122,77,2026-08-28 16:00:00
961,30,11,-140.0,158.365,155,2026-08-28 16:00:00
962,56,10,650.0,279.915769,275,2026-08-28 16:00:00
963,84,6,235.0,509.948936,510,2026-08-28 16:00:00
964,15,1,100.0,191.4716,190,2026-08-28 16:00:00
965,41,14,-115.0,147.136087,155,2026-08-28 16:00:00
966,26,13,1075.0,113.523135,112,2026-08-28 16:00:00
967,67,15,485.0,535.206351,530,2026-08-28 16:00:00
968,31,12,610.0,516.509361,520,2026-08-28 16:00:00
969,52,8,1550.0,449.668806,450,2026-08-28 16:00:00
970,81,6,-150.0,508.79,510,2026-08-28 16:00:00
971,58,7,185.0,200.588108,198,2026-08-28 16:00:00
972,10,4,-15.0,167.611333,185,2026-08-28 16:00:00
973,139,20,110.0,80.069545,77,2026-08-28 16:00:00
974,118,19,660.0,90.773455,92,2026-08-28 16:00:00
975,119,18,300.0,216.871667,215,2026-08-28 16:00:00
976,56,1,1750.0,188.184326,190,2026-08-28 16:00:00
977,33,19,450.0,92.288889,92,2026-08-28 16:00:00
978,84,2,875.0,419.074091,420,2026-08-28 16:00:00
979,154,13,-615.0,110.823089,112,2026-08-28 16:00:00
980,86,13,720.0,111.044528,112,2026-08-28 16:00:00
981,41,18,512.0,215.412852,215,2026-08-28 16:00:00
982,72,20,350.0,77.286371,77,2026-08-28 16:00:00
983,6,14,95.0,161.652632,155,2026-08-28 16:00:00
984,121,15,65.0,534.382,530,2026-08-28 16:00:00
985,37,9,475.0,98.2928,97,2026-08-28 16:00:00
986,115,6,150.0,517.87,510,2026-08-28 16:00:00
987,140,19,-150.0,87.261667,92,2026-08-28 16:00:00
988,158,15,1872.0,525.826501,530,2026-08-28 16:00:00
989,117,9,625.0,98.7376,97,2026-08-28 16:00:00
990,90,4,-525.0,189.428171,185,2026-08-28 16:00:00
991,110,17,700.0,204.319857,205,2026-08-28 16:00:00
992,51,11,70.0,139.655429,155,2026-08-28 16:00:00
993,38,1,350.0,186.490257,190,2026-08-28 16:00:00
994,157,1,650.0,190.859431,190,2026-08-28 16:00:00
995,61,5,-310.0,873.779677,880,2026-08-28 16:00:00
996,100,8,600.0,446.259333,450,2026-08-28 16:00:00
997,82,3,335.0,164.061045,165,2026-08-28 16:00:00
998,62,9,85.0,101.792941,97,2026-08-28 16:00:00
999,141,5,225.0,833.438756,880,2026-08-28 16:00:00
1000,101,5,785.0,869.536204,880,2026-08-28 16:00:00
1001,30,2,10.0,414.04,420,2026-08-28 16:00:00
1002,23,6,300.0,517.2156,510,2026-08-28 16:00:00
1003,99,1,110.0,192.196909,190,2026-08-28 16:00:00
1004,22,16,250.0,419.872,450,2026-08-28 16:00:00
1005,100,12,-25.0,428.092,520,2026-08-28 16:00:00
1006,21,6,635.0,504.965906,510,2026-08-28 16:00:00
1007,129,17,100.0,205.205,205,2026-08-28 16:00:00
1008,64,1,715.0,188.587231,190,2026-08-28 16:00:00
1009,26,19,515.0,94.408136,92,2026-08-28 16:00:00
1010,130,9,170.0,84.306529,97,2026-08-28 16:00:00
1011,134,1,425.0,187.672118,190,2026-08-28 16:00:00
1012,99,9,1225.0,96.942449,97,2026-08-28 16:00:00
1013,12,17,-75.0,226.779067,205,2026-08-28 16:00:00
1014,4,11,260.0,154.352538,155,2026-08-28 16:00:00
1015,109,4,660.0,183.232121,185,2026-08-28 16:00:00
1016,88,12,475.0,514.974211,520,2026-08-28 16:00:00
1017,124,18,-400.0,212.052025,215,2026-08-28 16:00:00
1018,129,11,925.0,153.710843,155,2026-08-28 16:00:00
1019,143,17,450.0,202.993356,205,2026-08-28 16:00:00
1020,87,7,525.0,196.857848,198,2026-08-28 16:00:00
1021,68,17,100.0,169.7,205,2026-08-28 16:00:00
1022,106,15,-915.0,524.933705,530,2026-08-28 16:00:00
1023,67,5,-50.0,838.665,880,2026-08-28 16:00:00
1024,119,12,635.0,534.140441,520,2026-08-28 16:00:00
1025,146,18,110.0,217.275545,215,2026-08-28 16:00:00
1026,2,18,-150.0,206.0256,215,2026-08-28 16:00:00
1027,145,14,-250.0,157.988,155,2026-08-28 16:00:00
1028,151,16,410.0,453.293171,450,2026-08-28 16:00:00
1029,106,1,435.0,183.91069,190,2026-08-28 16:00:00
1030,139,19,350.0,92.364457,92,2026-08-28 16:00:00
1031,85,12,1685.0,509.544712,520,2026-08-28 16:00:00
1032,89,19,960.0,91.035573,92,2026-08-28 16:00:00
1033,154,20,725.0,76.531379,77,2026-08-28 16:00:00
1034,103,9,-15.0,101.906667,97,2026-08-28 16:00:00
1035,69,11,310.0,154.729258,155,2026-08-28 16:00:00
1036,77,8,-500.0,453.41,450,2026-08-28 16:00:00
1037,129,18,-645.0,215.234744,215,2026-08-28 16:00:00
1038,51,7,-475.0,195.622779,198,2026-08-28 16:00:00
1039,135,17,-85.0,179.594118,205,2026-08-28 16:00:00
1040,4,20,135.0,76.902593,77,2026-08-28 16:00:00
1041,42,10,503.0,275.070199,275,2026-08-28 16:00:00
1042,29,14,550.0,160.766364,155,2026-08-28 16:00:00
1043,114,14,920.0,154.486772,155,2026-08-28 16:00:00
1044,71,10,975.0,273.264246,275,2026-08-28 16:00:00
1045,110,3,1190.0,161.471891,165,2026-08-28 16:00:00
1046,11,6,100.0,518.62,510,2026-08-28 16:00:00
1047,100,19,375.0,92.859893,92,2026-08-28 16:00:00
1048,72,15,-354.0,524.430734,530,2026-08-28 16:00:00
1049,25,10,400.0,274.15,275,2026-08-28 16:00:00
1050,116,16,300.0,440.699167,450,2026-08-28 16:00:00
1051,9,11,400.0,156.43625,155,2026-08-28 16:00:00
1052,36,5,1850.0,877.695951,880,2026-08-28 16:00:00
1053,103,6,435.0,493.541862,510,2026-08-28 16:00:00
1054,63,2,650.0,424.544615,420,2026-08-28 16:00:00
1055,57,4,75.0,182.647733,185,2026-08-28 16:00:00
1056,117,6,373.0,516.217936,510,2026-08-28 16:00:00
1057,87,19,-90.0,88.661111,92,2026-08-28 16:00:00
1058,121,13,400.0,112.786725,112,2026-08-28 16:00:00
1059,72,9,135.0,94.582519,97,2026-08-28 16:00:00
1060,116,13,480.0,109.077188,112,2026-08-28 16:00:00
1061,129,3,175.0,166.364286,165,2026-08-28 16:00:00
1062,127,15,610.0,534.175148,530,2026-08-28 16:00:00
1063,121,5,-175.0,891.768571,880,2026-08-28 16:00:00
1064,159,5,-140.0,897.0805,880,2026-08-28 16:00:00
1065,95,13,1725.0,112.965507,112,2026-08-28 16:00:00
1066,81,13,20.0,245.595,112,2026-08-28 16:00:00
1067,46,2,175.0,424.083829,420,2026-08-28 16:00:00
1068,71,15,545.0,528.376569,530,2026-08-28 16:00:00
1069,121,14,675.0,155.465467,155,2026-08-28 16:00:00
1070,21,18,925.0,214.180692,215,2026-08-28 16:00:00
1071,114,18,750.0,211.351333,215,2026-08-28 16:00:00
1072,61,11,1100.0,153.476491,155,2026-08-28 16:00:00
1073,71,18,575.0,212.39793,215,2026-08-28 16:00:00
1074,75,13,400.0,110.609925,112,2026-08-28 16:00:00
1075,110,9,120.0,98.3165,97,2026-08-28 16:00:00
1076,111,2,670.0,422.334284,420,2026-08-28 16:00:00
1077,155,10,-275.0,271.084691,275,2026-08-28 16:00:00
1078,85,13,850.0,110.670035,112,2026-08-28 16:00:00
1079,94,17,110.0,205.435,205,2026-08-28 16:00:00
1080,89,17,340.0,205.706471,205,2026-08-28 16:00:00
1081,68,12,810.0,516.855309,520,2026-08-28 16:00:00
1082,68,18,1075.0,211.901293,215,2026-08-28 16:00:00
1083,63,1,625.0,189.197968,190,2026-08-28 16:00:00
1084,54,19,310.0,91.785129,92,2026-08-28 16:00:00
1085,49,8,300.0,453.3475,450,2026-08-28 16:00:00
1086,142,8,75.0,418.681067,450,2026-08-28 16:00:00
1087,1,7,240.0,198.166167,198,2026-08-28 16:00:00
1088,122,10,260.0,275.9145,275,2026-08-28 16:00:00
1089,11,8,245.0,456.917959,450,2026-08-28 16:00:00
1090,27,17,60.0,188.015,205,2026-08-28 16:00:00
1091,150,18,1000.0,216.81181,215,2026-08-28 16:00:00
1092,36,7,-110.0,219.612727,198,2026-08-28 16:00:00
1093,53,15,65.0,538.219231,530,2026-08-28 16:00:00
1094,66,19,310.0,88.263065,92,2026-08-28 16:00:00
1095,2,4,1060.0,185.320698,185,2026-08-28 16:00:00
1096,127,12,-25.0,432.7788,520,2026-08-28 16:00:00
1097,132,14,520.0,155.090308,155,2026-08-28 16:00:00
1098,17,20,515.0,76.780194,77,2026-08-28 16:00:00
1099,4,10,300.0,277.656667,275,2026-08-28 16:00:00
1100,147,9,85.0,107.224706,97,2026-08-28 16:00:00
1101,60,3,-50.0,183.5478,165,2026-08-28 16:00:00
1102,121,10,890.0,271.031506,275,2026-08-28 16:00:00
1103,141,13,185.0,115.903135,112,2026-08-28 16:00:00
1104,47,19,220.0,89.8235,92,2026-08-28 16:00:00
1105,160,18,25.0,209.3032,215,2026-08-28 16:00:00
1106,7,5,145.0,888.128276,880,2026-08-28 16:00:00
1107,120,15,560.0,530.830536,530,2026-08-28 16:00:00
1108,54,15,1575.0,527.26433,530,2026-08-28 16:00:00
1109,54,17,200.0,206.01375,205,2026-08-28 16:00:00
1110,8,11,750.0,156.524667,155,2026-08-28 16:00:00
1111,58,9,-25.0,97.46,97,2026-08-28 16:00:00
1112,158,14,212.0,157.555566,155,2026-08-28 16:00:00
1113,26,11,800.0,154.776875,155,2026-08-28 16:00:00
1114,59,11,760.0,157.261539,155,2026-08-28 16:00:00
1115,110,10,535.0,278.430224,275,2026-08-28 16:00:00
1116,154,5,10.0,643.085,880,2026-08-28 16:00:00
1117,121,9,-125.0,97.95,97,2026-08-28 16:00:00
1118,152,9,825.0,96.827224,97,2026-08-28 16:00:00
1119,99,6,-200.0,508.03,510,2026-08-28 16:00:00
1120,101,8,320.0,452.182312,450,2026-08-28 16:00:00
1121,7,20,1325.0,75.759328,77,2026-08-28 16:00:00
1122,18,19,-100.0,90.3101,92,2026-08-28 16:00:00
1123,137,18,350.0,216.004114,215,2026-08-28 16:00:00
1124,74,8,550.0,451.117727,450,2026-08-28 16:00:00
1125,123,8,110.0,387.923636,450,2026-08-28 16:00:00
1126,48,7,725.0,194.695517,198,2026-08-28 16:00:00
1127,133,5,-40.0,881.17225,880,2026-08-28 16:00:00
1128,36,1,845.0,192.130533,190,2026-08-28 16:00:00
1129,94,6,275.0,504.402836,510,2026-08-28 16:00:00
1130,77,20,385.0,78.029221,77,2026-08-28 16:00:00
1131,125,13,200.0,110.21455,112,2026-08-28 16:00:00
1132,41,10,325.0,268.081538,275,2026-08-28 16:00:00
1133,51,18,435.0,214.934299,215,2026-08-28 16:00:00
1134,38,10,25.0,273.82,275,2026-08-28 16:00:00
1135,51,15,540.0,535.670593,530,2026-08-28 16:00:00
1136,102,6,400.0,514.0338,510,2026-08-28 16:00:00
1137,3,7,140.0,194.136929,198,2026-08-28 16:00:00
1138,70,7,425.0,197.597976,198,2026-08-28 16:00:00
1139,7,2,410.0,417.461098,420,2026-08-28 16:00:00
1140,145,4,275.0,187.387273,185,2026-08-28 16:00:00
1141,31,5,525.0,876.83381,880,2026-08-28 16:00:00
1142,44,8,220.0,446.836136,450,2026-08-28 16:00:00
1143,100,3,725.0,168.653448,165,2026-08-28 16:00:00
1144,73,16,250.0,449.172,450,2026-08-28 16:00:00
1145,111,15,425.0,524.091576,530,2026-08-28 16:00:00
1146,40,13,1200.0,113.793533,112,2026-08-28 16:00:00
1147,29,8,-300.0,475.788,450,2026-08-28 16:00:00
1148,70,4,450.0,184.614978,185,2026-08-28 16:00:00
1149,38,6,385.0,510.959377,510,2026-08-28 16:00:00
1150,59,12,240.0,527.1295,520,2026-08-28 16:00:00
1151,126,18,360.0,214.350528,215,2026-08-28 16:00:00
1152,63,10,35.0,285.644857,275,2026-08-28 16:00:00
1153,38,4,-52.0,191.454231,185,2026-08-28 16:00:00
1154,73,19,-315.0,94.448889,92,2026-08-28 16:00:00
1155,154,10,775.0,274.799381,275,2026-08-28 16:00:00
1156,12,10,95.0,272.942105,275,2026-08-28 16:00:00
1157,56,5,-275.0,967.593636,880,2026-08-28 16:00:00
1158,101,16,375.0,450.081067,450,2026-08-28 16:00:00
1159,139,12,800.0,510.260312,520,2026-08-28 16:00:00
1160,101,11,675.0,154.01877,155,2026-08-28 16:00:00
1161,81,1,325.0,197.702554,190,2026-08-28 16:00:00
1162,75,16,225.0,457.794444,450,2026-08-28 16:00:00
1163,134,14,60.0,136.642333,155,2026-08-28 16:00:00
1164,109,15,-275.0,555.369091,530,2026-08-28 16:00:00
1165,20,4,-75.0,185.59,185,2026-08-28 16:00:00
1166,131,19,235.0,90.022553,92,2026-08-28 16:00:00
1167,49,17,1375.0,204.696473,205,2026-08-28 16:00:00
1168,133,11,160.0,152.33125,155,2026-08-28 16:00:00
1169,135,18,285.0,216.261754,215,2026-08-28 16:00:00
1170,66,12,-170.0,526.246471,520,2026-08-28 16:00:00
1171,152,18,660.0,212.15997,215,2026-08-28 16:00:00
1172,120,7,925.0,198.402368,198,2026-08-28 16:00:00
1173,50,10,-140.0,273.576429,275,2026-08-28 16:00:00
1174,31,19,-240.0,93.667708,92,2026-08-28 16:00:00
1175,97,17,-155.0,202.918968,205,2026-08-28 16:00:00
1176,108,1,-50.0,205.1588,190,2026-08-28 16:00:00
1177,129,7,560.0,205.138607,198,2026-08-28 16:00:00
1178,7,18,1110.0,219.163297,215,2026-08-28 16:00:00
1179,82,14,525.0,154.24101,155,2026-08-28 16:00:00
1180,114,17,285.0,199.58014,205,2026-08-28 16:00:00
1181,160,8,100.0,422.28,450,2026-08-28 16:00:00
1182,128,7,800.0,201.85375,198,2026-08-28 16:00:00
1183,27,13,1485.0,110.400909,112,2026-08-28 16:00:00
1184,42,15,300.0,527.493333,530,2026-08-28 16:00:00
1185,22,13,625.0,111.435216,112,2026-08-28 16:00:00
1186,83,20,1010.0,77.598515,77,2026-08-28 16:00:00
1187,88,1,575.0,187.804209,190,2026-08-28 16:00:00
1188,105,20,560.0,75.899196,77,2026-08-28 16:00:00
1189,99,14,-100.0,151.0675,155,2026-08-28 16:00:00
1190,95,14,-25.0,195.8664,155,2026-08-28 16:00:00
1191,98,14,425.0,151.035247,155,2026-08-28 16:00:00
1192,91,18,500.0,217.295,215,2026-08-28 16:00:00
1193,157,18,150.0,212.551667,215,2026-08-28 16:00:00
1194,43,1,825.0,189.398945,190,2026-08-28 16:00:00
1195,62,18,750.0,208.639333,215,2026-08-28 16:00:00
1196,144,4,150.0,191.3718,185,2026-08-28 16:00:00
1197,26,4,450.0,185.426111,185,2026-08-28 16:00:00
1198,11,20,160.0,76.537937,77,2026-08-28 16:00:00
1199,117,7,-105.0,185.111619,198,2026-08-28 16:00:00
1200,132,9,-160.0,95.856875,97,2026-08-28 16:00:00
1201,159,20,455.0,79.141077,77,2026-08-28 16:00:00
1202,108,15,220.0,526.474818,530,2026-08-28 16:00:00
1203,52,10,-130.0,276.915,275,2026-08-28 16:00:00
1204,112,16,810.0,449.914333,450,2026-08-28 16:00:00
1205,15,9,145.0,96.892552,97,2026-08-28 16:00:00
1206,70,14,-212.0,144.857877,155,2026-08-28 16:00:00
1207,61,18,685.0,219.697956,215,2026-08-28 16:00:00
1208,11,1,-390.0,194.483949,190,2026-08-28 16:00:00
1209,118,1,650.0,194.716923,190,2026-08-28 16:00:00
1210,30,20,-675.0,77.844696,77,2026-08-28 16:00:00
1211,103,4,-300.0,185.821267,185,2026-08-28 16:00:00
1212,54,14,340.0,154.507353,155,2026-08-28 16:00:00
1213,30,6,385.0,501.845403,510,2026-08-28 16:00:00
1214,142,20,1150.0,76.999965,77,2026-08-28 16:00:00
1215,105,7,725.0,198.238014,198,2026-08-28 16:00:00
1216,20,16,360.0,445.131389,450,2026-08-28 16:00:00
1217,76,12,225.0,526.500311,520,2026-08-28 16:00:00
1218,28,6,445.0,506.012337,510,2026-08-28 16:00:00
1219,9,18,425.0,212.997082,215,2026-08-28 16:00:00
1220,34,6,425.0,516.605882,510,2026-08-28 16:00:00
1221,2,20,100.0,76.3263,77,2026-08-28 16:00:00
1222,73,4,250.0,183.015,185,2026-08-28 16:00:00
1223,131,6,-280.0,509.868929,510,2026-08-28 16:00:00
1224,45,8,-75.0,473.603333,450,2026-08-28 16:00:00
1225,50,20,110.0,75.350909,77,2026-08-28 16:00:00
1226,77,17,260.0,206.208846,205,2026-08-28 16:00:00
1227,112,12,353.0,521.387649,520,2026-08-28 16:00:00
1228,160,12,40.0,526.1425,520,2026-08-28 16:00:00
1229,126,10,800.0,272.935438,275,2026-08-28 16:00:00
1230,19,16,1200.0,441.367533,450,2026-08-28 16:00:00
1231,133,10,190.0,280.739579,275,2026-08-28 16:00:00
1232,63,8,75.0,442.84,450,2026-08-28 16:00:00
1233,8,8,642.0,447.929159,450,2026-08-28 16:00:00
1234,114,12,835.0,532.295305,520,2026-08-28 16:00:00
1235,96,13,449.0,113.66657,112,2026-08-28 16:00:00
1236,88,6,65.0,493.381846,510,2026-08-28 16:00:00
1237,116,8,75.0,451.758267,450,2026-08-28 16:00:00
1238,5,6,225.0,457.257556,510,2026-08-28 16:00:00
1239,123,10,375.0,276.722667,275,2026-08-28 16:00:00
1240,21,12,15.0,471.983333,520,2026-08-28 16:00:00
1241,78,3,-260.0,156.739,165,2026-08-28 16:00:00
1242,147,3,120.0,173.074583,165,2026-08-28 16:00:00
1243,80,6,1425.0,512.284014,510,2026-08-28 16:00:00
1244,40,16,800.0,453.0875,450,2026-08-28 16:00:00
1245,141,10,215.0,274.571395,275,2026-08-28 16:00:00
1246,146,8,1310.0,442.969947,450,2026-08-28 16:00:00
1247,6,5,775.0,890.922245,880,2026-08-28 16:00:00
1248,123,9,610.0,95.633967,97,2026-08-28 16:00:00
1249,67,7,1025.0,200.178946,198,2026-08-28 16:00:00
1250,89,14,-60.0,158.256167,155,2026-08-28 16:00:00
1251,115,3,350.0,166.5476,165,2026-08-28 16:00:00
1252,75,10,245.0,275.475184,275,2026-08-28 16:00:00
1253,122,7,-105.0,172.455905,198,2026-08-28 16:00:00
1254,54,2,-75.0,426.1448,420,2026-08-28 16:00:00
1255,72,19,225.0,89.586222,92,2026-08-28 16:00:00
1256,154,6,665.0,517.416466,510,2026-08-28 16:00:00
1257,110,15,1185.0,529.785519,530,2026-08-28 16:00:00
1258,16,4,875.0,189.109657,185,2026-08-28 16:00:00
1259,139,7,450.0,196.087778,198,2026-08-28 16:00:00
1260,71,1,25.0,33.82,190,2026-08-28 16:00:00
1261,27,12,930.0,526.518065,520,2026-08-28 16:00:00
1262,44,3,-365.0,163.151397,165,2026-08-28 16:00:00
1263,156,12,125.0,525.69272,520,2026-08-28 16:00:00
1264,146,4,-165.0,186.85303,185,2026-08-28 16:00:00
1265,5,12,140.0,523.016429,520,2026-08-28 16:00:00
1266,145,6,470.0,511.881362,510,2026-08-28 16:00:00
1267,86,9,215.0,96.774558,97,2026-08-28 16:00:00
1268,120,17,463.0,202.744449,205,2026-08-28 16:00:00
1269,90,18,585.0,218.296821,215,2026-08-28 16:00:00
1270,136,9,1225.0,95.005127,97,2026-08-28 16:00:00
1271,114,4,662.0,180.435378,185,2026-08-28 16:00:00
1272,27,15,235.0,538.177277,530,2026-08-28 16:00:00
1273,29,12,-515.0,534.058563,520,2026-08-28 16:00:00
1274,69,17,520.0,204.98775,205,2026-08-28 16:00:00
1275,45,11,175.0,146.769771,155,2026-08-28 16:00:00
1276,51,6,650.0,509.579231,510,2026-08-28 16:00:00
1277,48,15,215.0,541.239535,530,2026-08-28 16:00:00
1278,38,2,190.0,414.465263,420,2026-08-28 16:00:00
1279,65,19,-25.0,96.9448,92,2026-08-28 16:00:00
1280,142,3,-225.0,162.011111,165,2026-08-28 16:00:00
1281,64,3,-75.0,165.536667,165,2026-08-28 16:00:00
1282,141,17,-430.0,197.472837,205,2026-08-28 16:00:00
1283,93,15,75.0,593.5136,530,2026-08-28 16:00:00
1284,63,7,40.0,195.02875,198,2026-08-28 16:00:00
1285,7,7,-75.0,194.528,198,2026-08-28 16:00:00
1286,116,11,160.0,155.853437,155,2026-08-28 16:00:00
1287,30,18,295.0,215.376102,215,2026-08-28 16:00:00
1288,98,17,-300.0,207.174167,205,2026-08-28 16:00:00
1289,9,20,-140.0,80.3175,77,2026-08-28 16:00:00
1290,18,3,225.0,160.663333,165,2026-08-28 16:00:00
1291,50,8,260.0,447.374538,450,2026-08-28 16:00:00
1292,59,1,460.0,188.800978,190,2026-08-28 16:00:00
1293,63,16,775.0,453.073303,450,2026-08-28 16:00:00
1294,90,10,-100.0,254.0344,275,2026-08-28 16:00:00
1295,45,19,-300.0,92.396667,92,2026-08-28 16:00:00
1296,5,11,-175.0,153.035714,155,2026-08-28 16:00:00
1297,93,10,1960.0,276.633449,275,2026-08-28 16:00:00
1298,130,16,400.0,448.737625,450,2026-08-28 16:00:00
1299,116,1,800.0,190.197888,190,2026-08-28 16:00:00
1300,20,14,-330.0,148.569697,155,2026-08-28 16:00:00
1301,148,16,-225.0,458.199956,450,2026-08-28 16:00:00
1302,93,16,667.0,452.050735,450,2026-08-28 16:00:00
1303,121,19,425.0,90.902353,92,2026-08-28 16:00:00
1304,104,13,250.0,110.6956,112,2026-08-28 16:00:00
1305,62,4,1040.0,185.821106,185,2026-08-28 16:00:00
1306,111,10,575.0,271.366522,275,2026-08-28 16:00:00
1307,73,6,525.0,506.228381,510,2026-08-28 16:00:00
1308,103,19,700.0,93.469286,92,2026-08-28 16:00:00
1309,23,5,650.0,897.578385,880,2026-08-28 16:00:00
1310,132,5,300.0,885.767633,880,2026-08-28 16:00:00
1311,125,6,50.0,587.7134,510,2026-08-28 16:00:00
1312,155,15,150.0,536.64,530,2026-08-28 16:00:00
1313,68,19,200.0,91.42315,92,2026-08-28 16:00:00
1314,124,5,70.0,858.638571,880,2026-08-28 16:00:00
1315,152,2,710.0,419.777352,420,2026-08-28 16:00:00
1316,72,4,-160.0,189.941875,185,2026-08-28 16:00:00
1317,156,13,-100.0,114.1925,112,2026-08-28 16:00:00
1318,98,7,250.0,201.99344,198,2026-08-28 16:00:00
1319,68,15,605.0,537.02686,530,2026-08-28 16:00:00
1320,75,3,1050.0,167.087143,165,2026-08-28 16:00:00
1321,22,8,175.0,462.168971,450,2026-08-28 16:00:00
1322,117,4,-125.0,191.86176,185,2026-08-28 16:00:00
1323,118,11,615.0,157.050081,155,2026-08-28 16:00:00
1324,158,17,235.0,207.651489,205,2026-08-28 16:00:00
1325,19,1,775.0,190.220426,190,2026-08-28 16:00:00
1326,76,14,990.0,155.945808,155,2026-08-28 16:00:00
1327,97,19,375.0,95.765413,92,2026-08-28 16:00:00
1328,147,10,775.0,275.162981,275,2026-08-28 16:00:00
1329,42,8,875.0,450.073211,450,2026-08-28 16:00:00
1330,150,6,825.0,510.963067,510,2026-08-28 16:00:00
1331,154,8,600.0,445.242533,450,2026-08-28 16:00:00
1332,18,20,340.0,75.281029,77,2026-08-28 16:00:00
1333,112,9,100.0,94.0688,97,2026-08-28 16:00:00
1334,64,14,-375.0,149.765253,155,2026-08-28 16:00:00
1335,160,11,-450.0,158.377867,155,2026-08-28 16:00:00
1336,119,14,713.0,152.862847,155,2026-08-28 16:00:00
1337,38,19,500.0,90.46992,92,2026-08-28 16:00:00
1338,75,18,236.0,221.421398,215,2026-08-28 16:00:00
1339,158,19,-225.0,90.272222,92,2026-08-28 16:00:00
1340,88,7,950.0,194.695789,198,2026-08-28 16:00:00
1341,141,19,685.0,93.939606,92,2026-08-28 16:00:00
1342,91,5,935.0,853.287701,880,2026-08-28 16:00:00
1343,110,5,100.0,873.472,880,2026-08-28 16:00:00
1344,64,11,485.0,157.283216,155,2026-08-28 16:00:00
1345,116,17,325.0,208.260769,205,2026-08-28 16:00:00
1346,126,17,300.0,199.402533,205,2026-08-28 16:00:00
1347,40,9,1150.0,97.343174,97,2026-08-28 16:00:00
1348,81,12,150.0,525.2738,520,2026-08-28 16:00:00
1349,27,5,535.0,902.515421,880,2026-08-28 16:00:00
1350,60,19,75.0,92.889333,92,2026-08-28 16:00:00
1351,103,7,150.0,197.324067,198,2026-08-28 16:00:00
1352,129,19,160.0,87.792688,92,2026-08-28 16:00:00
1353,127,3,190.0,161.508158,165,2026-08-28 16:00:00
1354,148,12,800.0,519.1732,520,2026-08-28 16:00:00
1355,22,19,235.0,91.513745,92,2026-08-28 16:00:00
1356,98,15,600.0,523.002117,530,2026-08-28 16:00:00
1357,28,16,860.0,449.278256,450,2026-08-28 16:00:00
1358,159,6,710.0,505.346972,510,2026-08-28 16:00:00
1359,109,11,300.0,158.073333,155,2026-08-28 16:00:00
1360,15,10,390.0,275.185538,275,2026-08-28 16:00:00
1361,59,15,325.0,520.526492,530,2026-08-28 16:00:00
1362,93,17,-275.0,206.353636,205,2026-08-28 16:00:00
1363,68,11,310.0,153.229323,155,2026-08-28 16:00:00
1364,68,5,145.0,931.081448,880,2026-08-28 16:00:00
1365,27,20,535.0,78.881664,77,2026-08-28 16:00:00
1366,64,15,550.0,544.913364,530,2026-08-28 16:00:00
1367,155,1,1725.0,189.632997,190,2026-08-28 16:00:00
1368,142,13,153.0,105.307647,112,2026-08-28 16:00:00
1369,60,4,500.0,186.95824,185,2026-08-28 16:00:00
1370,18,18,115.0,206.496,215,2026-08-28 16:00:00
1371,139,2,310.0,422.212903,420,2026-08-28 16:00:00
1372,21,17,500.0,200.33536,205,2026-08-28 16:00:00
1373,45,18,1550.0,215.908548,215,2026-08-28 16:00:00
