ledger_id,account_id,execution_id,amount,ccy,reason_code,value_dt,created_at
9086,17,9086,-1246.39,USD,TRADE,2026-08-19,2026-08-19 13:11:16.872000
9087,157,9087,-19227.0,USD,TRADE,2026-08-28,2026-08-28 13:00:43.727000
9088,73,9088,-27178.49,USD,TRADE,2026-08-19,2026-08-19 12:44:07.560000
9089,76,9089,-13391.49,USD,TRADE,2026-08-27,2026-08-27 12:59:39.466000
9090,113,9090,9866.51,USD,TRADE,2026-08-24,2026-08-24 10:43:26.206000
9091,113,9091,9863.01,USD,TRADE,2026-08-24,2026-08-24 10:43:26.583000
9092,113,9092,9848.51,USD,TRADE,2026-08-24,2026-08-24 10:43:26.692000
9093,113,9093,9863.51,USD,TRADE,2026-08-24,2026-08-24 10:43:26.974000
9094,81,9094,-1822.39,USD,TRADE,2026-08-25,2026-08-25 12:48:00.703000
9095,151,9095,-14286.99,USD,TRADE,2026-08-25,2026-08-25 12:44:52.590000
9096,23,9096,747.51,USD,TRADE,2026-08-17,2026-08-17 12:17:21.749000
9097,7,9097,-127326.25,USD,TRADE,2026-08-18,2026-08-18 09:52:40.514000
9098,7,9098,-127251.25,USD,TRADE,2026-08-18,2026-08-18 09:52:40.705000
9099,88,9099,-4370.49,USD,TRADE,2026-08-18,2026-08-18 11:44:44.464000
9100,114,9100,-8308.99,USD,TRADE,2026-08-20,2026-08-20 15:24:18.519000
9101,114,9101,-8297.99,USD,TRADE,2026-08-20,2026-08-20 15:24:18.907000
9102,114,9102,-8297.99,USD,TRADE,2026-08-20,2026-08-20 15:24:19.339000
9103,88,9103,-12672.49,USD,TRADE,2026-08-28,2026-08-28 11:44:26.199000
9104,88,9104,-12655.74,USD,TRADE,2026-08-28,2026-08-28 11:44:26.257000
9105,88,9105,-12664.99,USD,TRADE,2026-08-28,2026-08-28 11:44:27.026000
9106,79,9106,-2079.29,USD,TRADE,2026-08-26,2026-08-26 11:54:13.129000
9107,107,9107,-9997.99,USD,TRADE,2026-08-25,2026-08-25 12:17:11.242000
9108,29,9108,-20564.49,USD,TRADE,2026-08-18,2026-08-18 12:19:31.490000
9109,29,9109,-20595.24,USD,TRADE,2026-08-18,2026-08-18 12:19:31.954000
9110,20,9110,-13539.24,USD,TRADE,2026-08-25,2026-08-25 09:17:31.622000
9111,20,9111,-13514.99,USD,TRADE,2026-08-25,2026-08-25 09:17:31.715000
9112,44,9112,-9790.99,USD,TRADE,2026-08-26,2026-08-26 14:45:50.676000
9113,1,9113,-8356.49,USD,TRADE,2026-08-19,2026-08-19 09:09:37.434000
9114,1,9114,-8359.99,USD,TRADE,2026-08-19,2026-08-19 09:09:37.526000
9115,1,9115,-8353.49,USD,TRADE,2026-08-19,2026-08-19 09:09:37.757000
9116,117,9116,-103837.0,USD,TRADE,2026-08-18,2026-08-18 09:30:16.055000
9117,159,9117,3706.23,USD,TRADE,2026-08-20,2026-08-20 09:59:28.634000
9118,159,9118,3708.54,USD,TRADE,2026-08-20,2026-08-20 09:59:29.413000
9119,159,9119,3818.23,USD,TRADE,2026-08-20,2026-08-20 09:59:29.959000
9120,1,9120,-13845.24,USD,TRADE,2026-08-17,2026-08-17 09:50:58.109000
9121,21,9121,-2324.74,USD,TRADE,2026-08-20,2026-08-20 13:58:58.438000
9122,152,9122,-26715.99,USD,TRADE,2026-08-18,2026-08-18 13:31:20.293000
9123,152,9123,-26764.49,USD,TRADE,2026-08-18,2026-08-18 13:31:20.706000
9124,152,9124,-26730.99,USD,TRADE,2026-08-18,2026-08-18 13:31:21.317000
9125,13,9125,-88291.0,USD,TRADE,2026-08-24,2026-08-24 12:49:44.156000
9126,48,9126,14983.26,USD,TRADE,2026-08-26,2026-08-26 10:56:31.038000
9127,48,9127,14980.26,USD,TRADE,2026-08-26,2026-08-26 10:56:31.178000
9128,94,9128,52482.01,USD,TRADE,2026-08-25,2026-08-25 12:31:25.316000
9129,94,9129,52500.01,USD,TRADE,2026-08-25,2026-08-25 12:31:26.064000
9130,102,9130,43188.01,USD,TRADE,2026-08-27,2026-08-27 12:44:16.120000
9131,132,9131,-134349.99,USD,TRADE,2026-08-21,2026-08-21 15:16:34.705000
9132,91,9132,-15007.0,USD,TRADE,2026-08-18,2026-08-18 11:07:42.731000
9133,85,9133,-1573.59,USD,TRADE,2026-08-18,2026-08-18 11:24:11.136000
9134,50,9134,-175895.0,USD,TRADE,2026-08-26,2026-08-26 12:27:23.067000
9135,49,9135,-22489.0,USD,TRADE,2026-08-25,2026-08-25 14:16:51.662000
9136,148,9136,-6751.74,USD,TRADE,2026-08-26,2026-08-26 09:47:32.188000
9137,135,9137,14987.76,USD,TRADE,2026-08-17,2026-08-17 12:41:06.414000
9138,78,9138,-67998.99,USD,TRADE,2026-08-28,2026-08-28 09:40:33.731000
9139,29,9139,-3867.99,USD,TRADE,2026-08-18,2026-08-18 11:37:55.655000
9140,44,9140,341.34,USD,TRADE,2026-08-17,2026-08-17 12:06:33.086000
9141,44,9141,341.55,USD,TRADE,2026-08-17,2026-08-17 12:06:33.237000
9142,44,9142,455.33,USD,TRADE,2026-08-17,2026-08-17 12:06:33.274000
9143,30,9143,-69183.99,USD,TRADE,2026-08-26,2026-08-26 14:40:13.592000
9144,45,9144,-34448.49,USD,TRADE,2026-08-26,2026-08-26 13:05:13.424000
9145,45,9145,-34443.99,USD,TRADE,2026-08-26,2026-08-26 13:05:13.788000
9146,159,9146,140252.5,USD,TRADE,2026-08-25,2026-08-25 13:23:28.381000
9147,157,9147,4256.81,USD,TRADE,2026-08-28,2026-08-28 14:51:58.493000
9148,150,9148,-21093.24,USD,TRADE,2026-08-26,2026-08-26 09:19:42.609000
9149,150,9149,-21087.24,USD,TRADE,2026-08-26,2026-08-26 09:19:43.360000
9150,114,9150,3396.35,USD,TRADE,2026-08-28,2026-08-28 14:42:00.533000
9151,114,9151,3490.45,USD,TRADE,2026-08-28,2026-08-28 14:42:00.574000
9152,132,9152,-2075.64,USD,TRADE,2026-08-28,2026-08-28 12:20:57.105000
9153,132,9153,-2073.39,USD,TRADE,2026-08-28,2026-08-28 12:20:57.326000
9154,40,9154,-14175.24,USD,TRADE,2026-08-27,2026-08-27 13:29:55.639000
9155,19,9155,-2760.99,USD,TRADE,2026-08-18,2026-08-18 09:58:55.784000
9156,19,9156,-2760.99,USD,TRADE,2026-08-18,2026-08-18 09:58:55.860000
9157,123,9157,-25494.49,USD,TRADE,2026-08-20,2026-08-20 12:55:05.420000
9158,71,9158,66978.51,USD,TRADE,2026-08-20,2026-08-20 15:58:08.517000
9159,53,9159,-13911.24,USD,TRADE,2026-08-19,2026-08-19 10:58:27.098000
9160,155,9160,-451672.5,USD,TRADE,2026-08-17,2026-08-17 15:58:20.628000
9161,56,9161,-95202.5,USD,TRADE,2026-08-27,2026-08-27 09:04:17.766000
9162,90,9162,1526.51,USD,TRADE,2026-08-27,2026-08-27 10:11:25.450000
9163,133,9163,-5507.49,USD,TRADE,2026-08-24,2026-08-24 11:29:51.581000
9164,128,9164,-21376.49,USD,TRADE,2026-08-24,2026-08-24 12:31:27.270000
9165,113,9165,-110167.5,USD,TRADE,2026-08-17,2026-08-17 13:56:05.763000
9166,50,9166,-40569.0,USD,TRADE,2026-08-20,2026-08-20 15:18:22.701000
9167,140,9167,-18679.0,USD,TRADE,2026-08-17,2026-08-17 11:02:20.044000
9168,146,9168,-998.94,USD,TRADE,2026-08-17,2026-08-17 10:29:19.294000
9169,146,9169,-998.29,USD,TRADE,2026-08-17,2026-08-17 10:29:20.029000
9170,26,9170,11026.76,USD,TRADE,2026-08-20,2026-08-20 13:12:30.469000
9171,26,9171,11020.26,USD,TRADE,2026-08-20,2026-08-20 13:12:30.927000
9172,26,9172,11024.51,USD,TRADE,2026-08-20,2026-08-20 13:12:31.497000
9173,26,9173,11026.01,USD,TRADE,2026-08-20,2026-08-20 13:12:31.936000
9174,140,9174,6054.06,USD,TRADE,2026-08-25,2026-08-25 11:59:16.366000
9175,140,9175,6224.55,USD,TRADE,2026-08-25,2026-08-25 11:59:16.770000
9176,93,9176,-64953.24,USD,TRADE,2026-08-26,2026-08-26 12:05:24.279000
9177,93,9177,-65051.49,USD,TRADE,2026-08-26,2026-08-26 12:05:24.371000
9178,111,9178,-175133.0,USD,TRADE,2026-08-18,2026-08-18 15:59:45.359000
9179,122,9179,-6636.3,USD,TRADE,2026-08-26,2026-08-26 12:26:40.699000
9180,122,9180,-6631.68,USD,TRADE,2026-08-26,2026-08-26 12:26:41.166000
9181,122,9181,-6831.93,USD,TRADE,2026-08-26,2026-08-26 12:26:41.666000
9182,22,9182,-39813.0,USD,TRADE,2026-08-19,2026-08-19 15:55:54.200000
9183,17,9183,-32759.0,USD,TRADE,2026-08-20,2026-08-20 11:34:58.586000
9184,72,9184,-33194.35,USD,TRADE,2026-08-18,2026-08-18 14:36:58.033000
9185,72,9185,-33392.64,USD,TRADE,2026-08-18,2026-08-18 14:36:58.800000
9186,72,9186,-33442.74,USD,TRADE,2026-08-18,2026-08-18 14:36:59.284000
9187,104,9187,-76342.5,USD,TRADE,2026-08-17,2026-08-17 09:29:30.448000
9188,29,9188,-16547.39,USD,TRADE,2026-08-18,2026-08-18 13:49:34.541000
9189,29,9189,-16976.73,USD,TRADE,2026-08-18,2026-08-18 13:49:34.641000
9190,92,9190,-5424.51,USD,TRADE,2026-08-26,2026-08-26 12:27:07.389000
9191,92,9191,-5866.72,USD,TRADE,2026-08-26,2026-08-26 12:27:07.490000
9192,25,9192,-13429.99,USD,TRADE,2026-08-19,2026-08-19 10:46:28.362000
9193,25,9193,-13404.99,USD,TRADE,2026-08-19,2026-08-19 10:46:28.531000
9194,114,9194,-6767.55,USD,TRADE,2026-08-19,2026-08-19 11:39:17.583000
9195,114,9195,-6952.71,USD,TRADE,2026-08-19,2026-08-19 11:39:17.620000
9196,130,9196,-4907.99,USD,TRADE,2026-08-27,2026-08-27 10:33:36.158000
9197,41,9197,-45892.5,USD,TRADE,2026-08-20,2026-08-20 13:52:57.342000
9198,90,9198,-2319.14,USD,TRADE,2026-08-21,2026-08-21 10:15:59.542000
9199,90,9199,-2319.09,USD,TRADE,2026-08-21,2026-08-21 10:15:59.564000
9200,119,9200,17853.99,USD,TRADE,2026-08-18,2026-08-18 13:32:32.708000
9201,119,9201,18127.87,USD,TRADE,2026-08-18,2026-08-18 13:32:32.980000
9202,119,9202,18131.22,USD,TRADE,2026-08-18,2026-08-18 13:32:33.277000
9203,34,9203,109248.75,USD,TRADE,2026-08-25,2026-08-25 13:00:40.784000
9204,34,9204,109418.75,USD,TRADE,2026-08-25,2026-08-25 13:00:40.835000
9205,91,9205,5448.51,USD,TRADE,2026-08-21,2026-08-21 14:04:24.648000
9206,37,9206,-1555.59,USD,TRADE,2026-08-20,2026-08-20 09:00:05.438000
9207,50,9207,-36803.0,USD,TRADE,2026-08-28,2026-08-28 09:40:10.690000
9208,123,9208,-7875.99,USD,TRADE,2026-08-28,2026-08-28 13:31:43.120000
9209,36,9209,-6863.38,USD,TRADE,2026-08-21,2026-08-21 15:29:36.589000
9210,36,9210,-7053.79,USD,TRADE,2026-08-21,2026-08-21 15:29:37.074000
9211,148,9211,-12709.49,USD,TRADE,2026-08-28,2026-08-28 14:16:50.142000
9212,7,9212,-13823.99,USD,TRADE,2026-08-27,2026-08-27 14:06:50.056000
9213,146,9213,-753.47,USD,TRADE,2026-08-27,2026-08-27 13:56:13.521000
9214,146,9214,-754.35,USD,TRADE,2026-08-27,2026-08-27 13:56:13.796000
9215,146,9215,-848.25,USD,TRADE,2026-08-27,2026-08-27 13:56:14.591000
9216,115,9216,4646.26,USD,TRADE,2026-08-21,2026-08-21 15:02:37.049000
9217,77,9217,-70056.25,USD,TRADE,2026-08-17,2026-08-17 13:52:07.118000
9218,77,9218,-70018.75,USD,TRADE,2026-08-17,2026-08-17 13:52:07.392000
9219,94,9219,-13636.74,USD,TRADE,2026-08-20,2026-08-20 09:27:30.697000
9220,114,9220,5636.01,USD,TRADE,2026-08-18,2026-08-18 10:19:02.073000
9221,126,9221,-22562.49,USD,TRADE,2026-08-28,2026-08-28 10:56:10.443000
9222,69,9222,44307.01,USD,TRADE,2026-08-18,2026-08-18 10:58:51.778000
9223,69,9223,44306.01,USD,TRADE,2026-08-18,2026-08-18 10:58:52.485000
9224,82,9224,37239.51,USD,TRADE,2026-08-18,2026-08-18 11:26:11.643000
9225,123,9225,-4024.74,USD,TRADE,2026-08-28,2026-08-28 12:20:52.051000
9226,123,9226,-4133.11,USD,TRADE,2026-08-28,2026-08-28 12:20:52.754000
9227,115,9227,4745.51,USD,TRADE,2026-08-21,2026-08-21 10:40:59.308000
9228,76,9228,-5081.67,USD,TRADE,2026-08-25,2026-08-25 10:30:16.601000
9229,76,9229,-5360.13,USD,TRADE,2026-08-25,2026-08-25 10:30:17.352000
9230,76,9230,-5356.14,USD,TRADE,2026-08-25,2026-08-25 10:30:17.982000
9231,76,9231,-5360.51,USD,TRADE,2026-08-25,2026-08-25 10:30:18.706000
9232,1,9232,12928.51,USD,TRADE,2026-08-19,2026-08-19 15:19:35.115000
9233,1,9233,12926.26,USD,TRADE,2026-08-19,2026-08-19 15:19:35.799000
9234,1,9234,12933.51,USD,TRADE,2026-08-19,2026-08-19 15:19:36.306000
9235,87,9235,-14575.74,USD,TRADE,2026-08-25,2026-08-25 11:54:51.184000
9236,48,9236,11410.51,USD,TRADE,2026-08-18,2026-08-18 10:06:02.350000
9237,48,9237,11422.76,USD,TRADE,2026-08-18,2026-08-18 10:06:03.066000
9238,67,9238,-39408.24,USD,TRADE,2026-08-26,2026-08-26 09:25:59.334000
9239,84,9239,11486.51,USD,TRADE,2026-08-18,2026-08-18 13:05:59.646000
9240,54,9240,-6503.07,USD,TRADE,2026-08-20,2026-08-20 10:51:13.326000
9241,54,9241,-7044.78,USD,TRADE,2026-08-20,2026-08-20 10:51:13.533000
9242,102,9242,23140.51,USD,TRADE,2026-08-19,2026-08-19 13:12:06.022000
9243,105,9243,-101231.0,USD,TRADE,2026-08-17,2026-08-17 14:10:04.100000
9244,70,9244,-89367.99,USD,TRADE,2026-08-26,2026-08-26 11:18:33.192000
9245,70,9245,-89263.99,USD,TRADE,2026-08-26,2026-08-26 11:18:33.964000
9246,75,9246,-32683.0,USD,TRADE,2026-08-18,2026-08-18 13:20:51.549000
9247,146,9247,-15303.82,USD,TRADE,2026-08-28,2026-08-28 09:24:56.176000
9248,146,9248,-15296.05,USD,TRADE,2026-08-28,2026-08-28 09:24:56.626000
9249,146,9249,-15730.33,USD,TRADE,2026-08-28,2026-08-28 09:24:57.207000
9250,146,9250,-15736.03,USD,TRADE,2026-08-28,2026-08-28 09:24:57.753000
9251,82,9251,1519.91,USD,TRADE,2026-08-19,2026-08-19 11:02:27.254000
9252,123,9252,-2032.59,USD,TRADE,2026-08-19,2026-08-19 10:51:18.689000
9253,155,9253,18345.09,USD,TRADE,2026-08-25,2026-08-25 13:01:34.244000
9254,155,9254,18839.41,USD,TRADE,2026-08-25,2026-08-25 13:01:34.524000
9255,22,9255,-38065.74,USD,TRADE,2026-08-19,2026-08-19 10:45:22.103000
9256,22,9256,-38091.24,USD,TRADE,2026-08-19,2026-08-19 10:45:22.183000
9257,30,9257,2969.73,USD,TRADE,2026-08-17,2026-08-17 14:49:00.228000
9258,30,9258,3156.42,USD,TRADE,2026-08-17,2026-08-17 14:49:00.703000
9259,30,9259,3156.93,USD,TRADE,2026-08-17,2026-08-17 14:49:00.811000
9260,154,9260,-5017.83,USD,TRADE,2026-08-21,2026-08-21 11:36:49.175000
9261,154,9261,-5017.47,USD,TRADE,2026-08-21,2026-08-21 11:36:49.869000
9262,154,9262,-5436.03,USD,TRADE,2026-08-21,2026-08-21 11:36:50.207000
9263,154,9263,-5426.41,USD,TRADE,2026-08-21,2026-08-21 11:36:50.924000
9264,96,9264,-9967.99,USD,TRADE,2026-08-18,2026-08-18 10:31:14.212000
9265,76,9265,-22517.49,USD,TRADE,2026-08-25,2026-08-25 10:13:25.145000
9266,154,9266,-4102.44,USD,TRADE,2026-08-25,2026-08-25 13:47:39.254000
9267,154,9267,-4213.29,USD,TRADE,2026-08-25,2026-08-25 13:47:39.603000
9268,70,9268,2841.35,USD,TRADE,2026-08-25,2026-08-25 12:29:50.077000
9269,70,9269,2915.13,USD,TRADE,2026-08-25,2026-08-25 12:29:50.535000
9270,113,9270,-66532.74,USD,TRADE,2026-08-26,2026-08-26 09:04:40.192000
9271,113,9271,-66519.99,USD,TRADE,2026-08-26,2026-08-26 09:04:40.643000
9272,42,9272,-3811.49,USD,TRADE,2026-08-19,2026-08-19 09:58:11.535000
9273,42,9273,-3807.99,USD,TRADE,2026-08-19,2026-08-19 09:58:11.771000
9274,101,9274,-90077.0,USD,TRADE,2026-08-20,2026-08-20 14:54:23.285000
9275,111,9275,-761.34,USD,TRADE,2026-08-26,2026-08-26 10:14:27.786000
9276,111,9276,-761.89,USD,TRADE,2026-08-26,2026-08-26 10:14:28.521000
9277,82,9277,-68251.25,USD,TRADE,2026-08-28,2026-08-28 15:54:00.465000
9278,82,9278,-68326.25,USD,TRADE,2026-08-28,2026-08-28 15:54:00.825000
9279,101,9279,-19353.99,USD,TRADE,2026-08-24,2026-08-24 13:03:17.094000
9280,5,9280,77467.5,USD,TRADE,2026-08-17,2026-08-17 09:37:20.525000
9281,16,9281,-17195.49,USD,TRADE,2026-08-28,2026-08-28 14:09:56.768000
9282,48,9282,-903.19,USD,TRADE,2026-08-21,2026-08-21 10:55:34.233000
9283,47,9283,-1582.59,USD,TRADE,2026-08-27,2026-08-27 11:54:43.619000
9284,124,9284,9342.01,USD,TRADE,2026-08-28,2026-08-28 12:41:18.402000
9285,124,9285,9342.51,USD,TRADE,2026-08-28,2026-08-28 12:41:19.036000
9286,124,9286,9332.51,USD,TRADE,2026-08-28,2026-08-28 12:41:19.259000
9287,89,9287,-6929.74,USD,TRADE,2026-08-27,2026-08-27 14:42:56.690000
9288,135,9288,-7086.49,USD,TRADE,2026-08-25,2026-08-25 11:37:29.763000
9289,135,9289,-7279.51,USD,TRADE,2026-08-25,2026-08-25 11:37:30.496000
9290,21,9290,-4086.99,USD,TRADE,2026-08-24,2026-08-24 11:51:09.743000
9291,147,9291,-22319.74,USD,TRADE,2026-08-19,2026-08-19 12:56:24.794000
9292,147,9292,-22315.99,USD,TRADE,2026-08-19,2026-08-19 12:56:25.009000
9293,89,9293,-22838.49,USD,TRADE,2026-08-26,2026-08-26 13:07:33.137000
9294,40,9294,-77120.49,USD,TRADE,2026-08-28,2026-08-28 11:40:39.319000
9295,69,9295,16053.51,USD,TRADE,2026-08-27,2026-08-27 12:32:37.523000
9296,69,9296,16055.01,USD,TRADE,2026-08-27,2026-08-27 12:32:37.948000
9297,32,9297,-214988.75,USD,TRADE,2026-08-18,2026-08-18 13:27:28.711000
9298,32,9298,-214806.25,USD,TRADE,2026-08-18,2026-08-18 13:27:28.937000
9299,75,9299,950.11,USD,TRADE,2026-08-27,2026-08-27 11:01:41.101000
9300,75,9300,948.91,USD,TRADE,2026-08-27,2026-08-27 11:01:41.200000
9301,125,9301,-19280.58,USD,TRADE,2026-08-28,2026-08-28 13:54:32.064000
9302,125,9302,-19792.15,USD,TRADE,2026-08-28,2026-08-28 13:54:32.608000
9303,155,9303,-38893.75,USD,TRADE,2026-08-18,2026-08-18 15:08:46.296000
9304,139,9304,1341.81,USD,TRADE,2026-08-20,2026-08-20 15:48:38.208000
9305,139,9305,1339.91,USD,TRADE,2026-08-20,2026-08-20 15:48:38.480000
9306,82,9306,6999.76,USD,TRADE,2026-08-20,2026-08-20 13:02:01.732000
9307,82,9307,6995.51,USD,TRADE,2026-08-20,2026-08-20 13:02:02.290000
9308,111,9308,-10710.49,USD,TRADE,2026-08-24,2026-08-24 12:46:16.774000
9309,66,9309,-8067.73,USD,TRADE,2026-08-25,2026-08-25 09:09:28.092000
9310,22,9310,-22853.49,USD,TRADE,2026-08-24,2026-08-24 10:33:41.419000
9311,22,9311,-22846.99,USD,TRADE,2026-08-24,2026-08-24 10:33:41.747000
9312,22,9312,-22887.49,USD,TRADE,2026-08-24,2026-08-24 10:33:42.445000
9313,22,9313,-22886.99,USD,TRADE,2026-08-24,2026-08-24 10:33:42.711000
9314,101,9314,16065.01,USD,TRADE,2026-08-18,2026-08-18 13:41:54.390000
9315,160,9315,14150.76,USD,TRADE,2026-08-18,2026-08-18 11:36:39.500000
9316,159,9316,-5199.59,USD,TRADE,2026-08-28,2026-08-28 11:00:40.770000
9317,10,9317,-19997.49,USD,TRADE,2026-08-28,2026-08-28 10:36:43.148000
9318,10,9318,-20012.49,USD,TRADE,2026-08-28,2026-08-28 10:36:43.317000
9319,57,9319,-19873.99,USD,TRADE,2026-08-25,2026-08-25 11:27:18.349000
9320,77,9320,-2276.99,USD,TRADE,2026-08-20,2026-08-20 14:47:08.167000
9321,21,9321,-6855.98,USD,TRADE,2026-08-24,2026-08-24 09:44:52.394000
9322,21,9322,-7041.63,USD,TRADE,2026-08-24,2026-08-24 09:44:52.554000
9323,130,9323,-13046.24,USD,TRADE,2026-08-26,2026-08-26 14:28:53.675000
9324,130,9324,-13060.99,USD,TRADE,2026-08-26,2026-08-26 14:28:54.047000
9325,131,9325,-13181.24,USD,TRADE,2026-08-25,2026-08-25 10:21:20.053000
9326,131,9326,-13186.99,USD,TRADE,2026-08-25,2026-08-25 10:21:20.231000
9327,131,9327,-13189.74,USD,TRADE,2026-08-25,2026-08-25 10:21:20.869000
9328,38,9328,-13760.49,USD,TRADE,2026-08-19,2026-08-19 15:55:08.048000
9329,38,9329,-13775.49,USD,TRADE,2026-08-19,2026-08-19 15:55:08.582000
9330,125,9330,6276.69,USD,TRADE,2026-08-24,2026-08-24 15:27:10.024000
9331,125,9331,6800.09,USD,TRADE,2026-08-24,2026-08-24 15:27:10.537000
9332,81,9332,-1553.09,USD,TRADE,2026-08-27,2026-08-27 10:52:06.210000
9333,86,9333,-41856.25,USD,TRADE,2026-08-18,2026-08-18 13:27:20.505000
9334,86,9334,-41888.75,USD,TRADE,2026-08-18,2026-08-18 13:27:20.945000
9335,58,9335,-41105.99,USD,TRADE,2026-08-20,2026-08-20 09:46:15.289000
9336,58,9336,-41068.99,USD,TRADE,2026-08-20,2026-08-20 09:46:15.999000
9337,96,9337,-5455.99,USD,TRADE,2026-08-26,2026-08-26 12:00:43.498000
9338,96,9338,-5455.24,USD,TRADE,2026-08-26,2026-08-26 12:00:43.627000
9339,157,9339,-11050.74,USD,TRADE,2026-08-20,2026-08-20 12:57:08.481000
9340,140,9340,-21514.24,USD,TRADE,2026-08-20,2026-08-20 13:21:30.275000
9341,3,9341,33293.37,USD,TRADE,2026-08-25,2026-08-25 11:38:09.077000
9342,3,9342,33827.31,USD,TRADE,2026-08-25,2026-08-25 11:38:09.662000
9343,3,9343,33823.96,USD,TRADE,2026-08-25,2026-08-25 11:38:10.167000
9344,4,9344,-8254.99,USD,TRADE,2026-08-17,2026-08-17 14:46:59.493000
9345,154,9345,17145.48,USD,TRADE,2026-08-25,2026-08-25 14:48:18.039000
9346,154,9346,17148.12,USD,TRADE,2026-08-25,2026-08-25 14:48:18.244000
9347,154,9347,17670.51,USD,TRADE,2026-08-25,2026-08-25 14:48:18.546000
9348,104,9348,-4539.24,USD,TRADE,2026-08-25,2026-08-25 14:17:44.505000
9349,22,9349,-42837.99,USD,TRADE,2026-08-19,2026-08-19 11:11:31.448000
9350,22,9350,-42793.99,USD,TRADE,2026-08-19,2026-08-19 11:11:32.217000
9351,141,9351,-3772.24,USD,TRADE,2026-08-21,2026-08-21 09:18:21.223000
9352,141,9352,-3773.74,USD,TRADE,2026-08-21,2026-08-21 09:18:21.693000
9353,141,9353,-3776.99,USD,TRADE,2026-08-21,2026-08-21 09:18:22.190000
9354,80,9354,43697.01,USD,TRADE,2026-08-21,2026-08-21 12:17:51.334000
9355,30,9355,-38806.74,USD,TRADE,2026-08-21,2026-08-21 10:33:57.442000
9356,30,9356,-38808.99,USD,TRADE,2026-08-21,2026-08-21 10:33:57.749000
9357,99,9357,-11143.49,USD,TRADE,2026-08-25,2026-08-25 13:45:07.212000
9358,99,9358,-11154.99,USD,TRADE,2026-08-25,2026-08-25 13:45:07.695000
9359,99,9359,-11155.99,USD,TRADE,2026-08-25,2026-08-25 13:45:08.441000
9360,3,9360,-11177.99,USD,TRADE,2026-08-19,2026-08-19 09:31:56.431000
9361,3,9361,-11166.99,USD,TRADE,2026-08-19,2026-08-19 09:31:57.165000
9362,127,9362,-6533.79,USD,TRADE,2026-08-24,2026-08-24 11:58:50.189000
9363,127,9363,-7073.38,USD,TRADE,2026-08-24,2026-08-24 11:58:50.626000
9364,110,9364,-37200.24,USD,TRADE,2026-08-26,2026-08-26 13:58:23.098000
9365,1,9365,9473.01,USD,TRADE,2026-08-28,2026-08-28 10:42:47.145000
9366,22,9366,-3948.49,USD,TRADE,2026-08-17,2026-08-17 12:20:36.781000
9367,55,9367,8248.61,USD,TRADE,2026-08-17,2026-08-17 10:22:46.151000
9368,55,9368,8751.12,USD,TRADE,2026-08-17,2026-08-17 10:22:46.476000
9369,55,9369,8758.43,USD,TRADE,2026-08-17,2026-08-17 10:22:47.091000
9370,15,9370,11633.76,USD,TRADE,2026-08-21,2026-08-21 09:14:04.132000
9371,15,9371,11641.26,USD,TRADE,2026-08-21,2026-08-21 09:14:04.290000
9372,39,9372,12691.47,USD,TRADE,2026-08-28,2026-08-28 09:48:19.093000
9373,39,9373,12883.78,USD,TRADE,2026-08-28,2026-08-28 09:48:19.702000
9374,39,9374,12883.11,USD,TRADE,2026-08-28,2026-08-28 09:48:20.456000
9375,107,9375,-10409.07,USD,TRADE,2026-08-25,2026-08-25 12:57:35.056000
9376,107,9376,-11293.83,USD,TRADE,2026-08-25,2026-08-25 12:57:35.201000
9377,134,9377,-11499.24,USD,TRADE,2026-08-18,2026-08-18 13:40:24.483000
9378,139,9378,-23844.99,USD,TRADE,2026-08-26,2026-08-26 15:18:56.380000
9379,32,9379,-11236.49,USD,TRADE,2026-08-28,2026-08-28 13:24:12.259000
9380,96,9380,-41247.0,USD,TRADE,2026-08-25,2026-08-25 10:26:13.486000
9381,77,9381,-104985.0,USD,TRADE,2026-08-21,2026-08-21 11:50:15.155000
9382,12,9382,7619.51,USD,TRADE,2026-08-26,2026-08-26 13:51:48.184000
9383,12,9383,7621.01,USD,TRADE,2026-08-26,2026-08-26 13:51:48.490000
9384,117,9384,-1563.6,USD,TRADE,2026-08-19,2026-08-19 15:14:06.772000
9385,107,9385,-5667.99,USD,TRADE,2026-08-20,2026-08-20 11:50:01.058000
9386,107,9386,-5667.24,USD,TRADE,2026-08-20,2026-08-20 11:50:01.084000
9387,58,9387,-5742.99,USD,TRADE,2026-08-19,2026-08-19 12:14:36.595000
9388,58,9388,-5738.99,USD,TRADE,2026-08-19,2026-08-19 12:14:36.705000
9389,106,9389,-8828.29,USD,TRADE,2026-08-19,2026-08-19 13:36:45.765000
9390,101,9390,-22604.49,USD,TRADE,2026-08-26,2026-08-26 13:18:07.781000
9391,138,9391,-22275.49,USD,TRADE,2026-08-27,2026-08-27 14:09:09.408000
9392,138,9392,-22282.49,USD,TRADE,2026-08-27,2026-08-27 14:09:10.135000
9393,138,9393,-22266.49,USD,TRADE,2026-08-27,2026-08-27 14:09:10.358000
9394,3,9394,8953.01,USD,TRADE,2026-08-21,2026-08-21 11:19:11.144000
9395,132,9395,-2815.69,USD,TRADE,2026-08-18,2026-08-18 14:08:09.232000
9396,36,9396,2250.76,USD,TRADE,2026-08-18,2026-08-18 13:19:55.706000
9397,74,9397,-20407.49,USD,TRADE,2026-08-25,2026-08-25 15:49:23.242000
