execution_id,order_id,account_id,security_id,fill_qty,fill_px,commission,venue,fill_ts
11645,7144,115,7,34,194.3,0.99,DARK,2026-08-24 15:11:29.249000
11646,7145,4,12,18,513.21,0.99,NASDAQ,2026-08-25 13:02:08.098000
11647,7145,4,12,19,513.18,0.99,ARCA,2026-08-25 13:02:08.818000
11648,7145,4,12,19,512.61,0.99,NYSE,2026-08-25 13:02:08.870000
11649,7145,4,12,19,513.06,0.99,DARK,2026-08-25 13:02:09.311000
11650,7146,136,2,8,416.29,0.99,ARCA,2026-08-21 12:07:29.786000
11651,7146,136,2,8,416.66,0.99,BATS,2026-08-21 12:07:29.831000
11652,7146,136,2,9,416.24,0.99,BATS,2026-08-21 12:07:29.901000
11653,7147,137,5,25,878.45,0.99,BATS,2026-08-19 15:06:51.029000
11654,7148,90,19,200,91.62,1.0,BATS,2026-08-19 11:40:46.039000
11655,7149,127,19,100,92.91,0.99,BATS,2026-08-21 14:56:42.484000
11656,7149,127,19,100,92.89,0.99,DARK,2026-08-21 14:56:42.944000
11657,7150,156,15,200,539.65,1.0,NASDAQ,2026-08-25 15:53:28.267000
11658,7151,50,8,10,452.97,0.99,BATS,2026-08-20 11:04:34.402000
11659,7152,30,3,3,161.21,0.99,DARK,2026-08-27 15:19:03.526000
11660,7152,30,3,3,161.26,0.99,DARK,2026-08-27 15:19:03.887000
11661,7152,30,3,4,161.44,0.99,BATS,2026-08-27 15:19:04.169000
11662,7153,93,6,50,520.64,0.99,NASDAQ,2026-08-27 12:23:06.746000
11663,7153,93,6,50,520.62,0.99,NASDAQ,2026-08-27 12:23:06.766000
11664,7154,83,8,25,443.62,0.99,BATS,2026-08-17 13:03:45.434000
11665,7155,41,1,50,190.31,0.99,DARK,2026-08-18 15:50:08.340000
11666,7156,98,19,50,89.34,0.99,BATS,2026-08-26 10:54:30.711000
11667,7157,23,6,100,514.54,0.99,NASDAQ,2026-08-27 12:14:20.547000
11668,7157,23,6,100,514.64,0.99,NASDAQ,2026-08-27 12:14:21.146000
11669,7158,133,8,150,443.2,0.99,NASDAQ,2026-08-24 15:22:23.484000
11670,7159,43,13,75,114.08,0.99,NASDAQ,2026-08-21 09:34:42.148000
11671,7160,151,9,200,99.12,1.0,DARK,2026-08-25 13:43:46.350000
11672,7161,113,15,3,529.37,0.99,NYSE,2026-08-19 10:19:11.510000
11673,7161,113,15,3,529.49,0.99,BATS,2026-08-19 10:19:11.885000
11674,7161,113,15,4,529.09,0.99,DARK,2026-08-19 10:19:12.061000
11675,7162,127,16,50,455.41,0.99,NYSE,2026-08-21 15:43:41.076000
11676,7162,127,16,50,455.31,0.99,NYSE,2026-08-21 15:43:41.635000
11677,7163,158,4,8,182.61,0.99,BATS,2026-08-27 11:47:47.721000
11678,7164,157,6,100,506.22,0.99,NYSE,2026-08-27 12:52:24.363000
11679,7165,71,5,250,904.84,1.25,DARK,2026-08-21 14:53:25.058000
11680,7165,71,5,250,905.24,1.25,BATS,2026-08-21 14:53:25.552000
11681,7166,104,15,25,528.27,0.99,BATS,2026-08-19 15:54:12.502000
11682,7166,104,15,25,528.98,0.99,ARCA,2026-08-19 15:54:12.537000
11683,7166,104,15,25,528.88,0.99,DARK,2026-08-19 15:54:13.193000
11684,7166,104,15,25,528.3,0.99,NYSE,2026-08-19 15:54:13.216000
11685,7167,51,14,75,155.9,0.99,BATS,2026-08-24 11:48:34.558000
11686,7167,51,14,75,155.89,0.99,NYSE,2026-08-24 11:48:35.309000
11687,7168,55,12,10,519.88,0.99,NASDAQ,2026-08-17 11:20:53.306000
11688,7169,12,8,75,440.98,0.99,BATS,2026-08-17 15:44:21.216000
11689,7170,29,2,25,414.63,0.99,NYSE,2026-08-18 13:48:59.300000
11690,7171,34,15,150,527.22,0.99,NYSE,2026-08-24 14:23:41.514000
11691,7172,103,13,250,113.51,1.25,DARK,2026-08-25 09:11:39.385000
11692,7172,103,13,250,113.52,1.25,ARCA,2026-08-25 09:11:40.032000
11693,7173,120,20,50,77.22,0.99,BATS,2026-08-25 11:40:53.111000
11694,7173,120,20,50,77.27,0.99,BATS,2026-08-25 11:40:53.589000
11695,7174,128,3,18,165.15,0.99,BATS,2026-08-28 15:07:41.318000
11696,7174,128,3,19,164.92,0.99,DARK,2026-08-28 15:07:41.735000
11697,7174,128,3,19,165.02,0.99,ARCA,2026-08-28 15:07:42.330000
11698,7174,128,3,19,164.91,0.99,DARK,2026-08-28 15:07:42.354000
11699,7175,86,18,150,212.25,0.99,NASDAQ,2026-08-24 12:14:48.182000
11700,7176,37,15,200,536.22,1.0,BATS,2026-08-21 09:53:40.043000
11701,7177,131,12,50,515.41,0.99,NASDAQ,2026-08-21 10:10:08.509000
11702,7178,41,5,3,896.65,0.99,BATS,2026-08-27 12:49:21.530000
11703,7178,41,5,3,896.45,0.99,NYSE,2026-08-27 12:49:22.143000
11704,7178,41,5,4,896.21,0.99,ARCA,2026-08-27 12:49:22.418000
11705,7179,31,1,500,186.23,2.5,DARK,2026-08-24 09:37:19.571000
11706,7180,62,17,25,210.76,0.99,DARK,2026-08-19 15:15:10.479000
11707,7180,62,17,25,210.62,0.99,BATS,2026-08-19 15:15:11.144000
11708,7180,62,17,25,210.39,0.99,ARCA,2026-08-19 15:15:11.541000
11709,7180,62,17,25,210.52,0.99,NYSE,2026-08-19 15:15:11.775000
11710,7181,97,20,200,77.44,1.0,BATS,2026-08-25 12:08:34.618000
11711,7182,137,14,50,157.81,0.99,NASDAQ,2026-08-19 14:28:53.239000
11712,7183,157,9,16,94.5,0.99,NYSE,2026-08-20 11:40:10.538000
11713,7183,157,9,17,94.39,0.99,BATS,2026-08-20 11:40:11.120000
11714,7183,157,9,17,94.49,0.99,DARK,2026-08-20 11:40:11.223000
11715,7184,6,11,50,151.41,0.99,NYSE,2026-08-24 14:17:18.487000
11716,7184,6,11,50,151.29,0.99,NASDAQ,2026-08-24 14:17:18.843000
11717,7185,82,8,100,461.21,0.99,ARCA,2026-08-17 10:13:16.203000
11718,7185,82,8,100,461.76,0.99,DARK,2026-08-17 10:13:16.665000
11719,7186,4,5,10,867.86,0.99,DARK,2026-08-18 11:35:50.536000
11720,7187,53,4,100,185.4,0.99,BATS,2026-08-25 15:00:10.619000
11721,7188,91,6,75,520.14,0.99,NYSE,2026-08-21 10:44:11.334000
11722,7188,91,6,75,520.4,0.99,DARK,2026-08-21 10:44:11.572000
11723,7189,128,6,200,496.89,1.0,NYSE,2026-08-19 09:11:50.629000
11724,7190,21,8,16,443.86,0.99,DARK,2026-08-26 11:28:37.302000
11725,7190,21,8,17,443.37,0.99,DARK,2026-08-26 11:28:37.729000
11726,7190,21,8,17,443.62,0.99,NASDAQ,2026-08-26 11:28:38.510000
11727,7191,71,15,10,527.65,0.99,ARCA,2026-08-21 13:48:10.190000
11728,7192,55,6,500,523.75,2.5,BATS,2026-08-19 12:22:57.285000
11729,7193,51,7,37,203.05,0.99,NYSE,2026-08-21 13:10:38.591000
11730,7193,51,7,38,203.12,0.99,DARK,2026-08-21 13:10:38.772000
11731,7194,103,11,500,153.0,2.5,NASDAQ,2026-08-24 12:02:39.280000
11732,7195,133,15,50,535.84,0.99,NYSE,2026-08-19 11:29:22.247000
11733,7196,116,10,100,272.74,0.99,BATS,2026-08-20 12:05:58.170000
11734,7197,137,17,10,208.3,0.99,BATS,2026-08-26 15:02:26.749000
11735,7198,67,16,100,457.91,0.99,NYSE,2026-08-25 13:22:50.050000
11736,7199,53,17,250,206.9,1.25,NASDAQ,2026-08-20 10:15:36.769000
11737,7199,53,17,250,207.01,1.25,ARCA,2026-08-20 10:15:37.165000
11738,7200,8,19,5,89.93,0.99,DARK,2026-08-17 10:25:14.610000
11739,7200,8,19,5,89.92,0.99,NYSE,2026-08-17 10:25:14.702000
11740,7201,15,4,25,184.23,0.99,ARCA,2026-08-21 10:17:55.655000
11741,7202,83,20,100,78.58,0.99,NASDAQ,2026-08-18 13:23:29.287000
11742,7203,132,1,10,194.95,0.99,BATS,2026-08-21 10:47:28.163000
11743,7204,27,13,150,109.32,0.99,ARCA,2026-08-20 12:17:50.096000
11744,7205,42,2,25,431.28,0.99,ARCA,2026-08-27 14:11:29.507000
11745,7206,20,19,33,93.34,0.99,NYSE,2026-08-27 11:17:08.288000
11746,7206,20,19,33,93.37,0.99,NYSE,2026-08-27 11:17:08.798000
11747,7206,20,19,34,93.34,0.99,DARK,2026-08-27 11:17:09.143000
11748,7207,59,17,66,201.65,0.99,ARCA,2026-08-27 13:25:17.375000
11749,7207,59,17,67,201.95,0.99,NYSE,2026-08-27 13:25:17.438000
11750,7207,59,17,67,201.75,0.99,NASDAQ,2026-08-27 13:25:18.024000
11751,7208,124,14,75,154.43,0.99,NASDAQ,2026-08-20 11:00:47.475000
11752,7209,54,4,150,185.28,0.99,DARK,2026-08-21 11:15:11.073000
11753,7210,98,20,10,77.54,0.99,BATS,2026-08-26 13:19:11.727000
11754,7211,115,11,50,158.7,0.99,ARCA,2026-08-17 14:43:05.425000
11755,7211,115,11,50,158.74,0.99,NASDAQ,2026-08-17 14:43:06.120000
11756,7212,78,8,37,438.95,0.99,NASDAQ,2026-08-17 09:34:49.462000
11757,7212,78,8,38,438.16,0.99,NASDAQ,2026-08-17 09:34:49.845000
11758,7213,160,19,33,93.11,0.99,ARCA,2026-08-26 09:27:31.769000
11759,7213,160,19,33,93.23,0.99,BATS,2026-08-26 09:27:32.198000
11760,7213,160,19,34,93.11,0.99,BATS,2026-08-26 09:27:32.233000
11761,7214,66,1,200,195.57,1.0,BATS,2026-08-25 15:32:41.220000
11762,7215,14,4,100,190.09,0.99,ARCA,2026-08-20 09:36:46.164000
11763,7216,46,12,166,521.72,0.99,BATS,2026-08-20 11:32:25.138000
11764,7216,46,12,167,521.89,0.99,DARK,2026-08-20 11:32:25.628000
11765,7216,46,12,167,521.81,0.99,NYSE,2026-08-20 11:32:26.320000
11766,7217,49,7,150,194.49,0.99,DARK,2026-08-19 11:50:20.674000
11767,7218,139,3,150,160.74,0.99,BATS,2026-08-20 13:21:08.280000
11768,7219,49,8,25,455.55,0.99,DARK,2026-08-19 10:25:32.142000
11769,7220,30,5,500,873.84,2.5,DARK,2026-08-18 09:17:57.355000
11770,7221,60,8,150,437.92,0.99,BATS,2026-08-21 10:30:04.227000
11771,7222,39,16,12,460.08,0.99,BATS,2026-08-24 11:10:16.310000
11772,7222,39,16,13,459.99,0.99,NASDAQ,2026-08-24 11:10:16.706000
11773,7223,64,17,50,201.99,0.99,ARCA,2026-08-26 09:04:22.084000
11774,7224,68,8,150,456.58,0.99,DARK,2026-08-27 14:45:05.278000
11775,7225,150,14,100,152.5,0.99,NASDAQ,2026-08-24 10:12:58.570000
11776,7225,150,14,100,152.49,0.99,BATS,2026-08-24 10:12:59.309000
11777,7226,85,13,25,111.76,0.99,NASDAQ,2026-08-25 09:54:14.237000
11778,7226,85,13,25,111.74,0.99,BATS,2026-08-25 09:54:14.839000
11779,7226,85,13,25,111.76,0.99,NASDAQ,2026-08-25 09:54:14.945000
11780,7227,149,3,100,160.77,0.99,DARK,2026-08-26 11:10:39.081000
11781,7227,149,3,100,160.71,0.99,NASDAQ,2026-08-26 11:10:39.554000
11782,7228,128,7,75,202.65,0.99,NYSE,2026-08-25 10:26:20.268000
11783,7228,128,7,75,202.59,0.99,ARCA,2026-08-25 10:26:20.554000
11784,7229,74,2,25,421.96,0.99,DARK,2026-08-20 12:41:54.267000
11785,7230,9,15,10,535.43,0.99,NASDAQ,2026-08-24 15:40:09.352000
11786,7231,63,13,33,109.99,0.99,NASDAQ,2026-08-25 12:20:13.366000
11787,7231,63,13,33,109.85,0.99,NYSE,2026-08-25 12:20:13.956000
11788,7231,63,13,34,109.81,0.99,DARK,2026-08-25 12:20:14.291000
11789,7232,126,3,16,161.99,0.99,BATS,2026-08-18 15:42:28.583000
11790,7232,126,3,17,162.17,0.99,NASDAQ,2026-08-18 15:42:29.316000
11791,7232,126,3,17,162.04,0.99,NASDAQ,2026-08-18 15:42:29.344000
11792,7233,120,6,10,509.61,0.99,ARCA,2026-08-19 13:32:01.428000
11793,7234,4,8,250,446.87,1.25,DARK,2026-08-27 15:25:57.313000
11794,7234,4,8,250,447.06,1.25,NYSE,2026-08-27 15:25:57.655000
11795,7235,96,15,25,525.02,0.99,DARK,2026-08-20 12:17:30.285000
11796,7236,74,12,50,520.85,0.99,DARK,2026-08-27 09:01:48.502000
11797,7236,74,12,50,520.84,0.99,ARCA,2026-08-27 09:01:48.632000
11798,7236,74,12,50,520.46,0.99,ARCA,2026-08-27 09:01:49.116000
11799,7237,152,19,166,91.59,0.99,DARK,2026-08-20 14:24:35.530000
11800,7237,152,19,167,91.63,0.99,BATS,2026-08-20 14:24:35.771000
11801,7237,152,19,167,91.55,0.99,NASDAQ,2026-08-20 14:24:36.503000
11802,7238,152,2,33,420.46,0.99,ARCA,2026-08-19 15:57:30.749000
11803,7238,152,2,33,420.38,0.99,NYSE,2026-08-19 15:57:30.880000
11804,7238,152,2,34,420.5,0.99,DARK,2026-08-19 15:57:31.004000
11805,7239,125,14,5,152.81,0.99,NASDAQ,2026-08-27 14:13:02.140000
11806,7239,125,14,5,152.68,0.99,NASDAQ,2026-08-27 14:13:02.742000
11807,7240,8,5,18,855.89,0.99,NYSE,2026-08-28 11:21:31.376000
11808,7240,8,5,19,856.45,0.99,NASDAQ,2026-08-28 11:21:31.768000
11809,7240,8,5,19,855.96,0.99,NYSE,2026-08-28 11:21:32.397000
11810,7240,8,5,19,856.35,0.99,DARK,2026-08-28 11:21:32.433000
11811,7241,22,4,150,180.11,0.99,DARK,2026-08-28 14:30:28.185000
11812,7242,69,5,150,896.06,0.99,ARCA,2026-08-28 10:05:49.242000
11813,7243,18,5,75,890.41,0.99,NYSE,2026-08-27 14:51:18.245000
11814,7244,51,11,25,154.84,0.99,NYSE,2026-08-21 11:59:49.700000
11815,7244,51,11,25,154.95,0.99,ARCA,2026-08-21 11:59:50.125000
11816,7244,51,11,25,155.04,0.99,ARCA,2026-08-21 11:59:50.795000
11817,7245,152,11,33,157.61,0.99,BATS,2026-08-28 12:46:04.391000
11818,7245,152,11,33,157.62,0.99,NYSE,2026-08-28 12:46:04.413000
11819,7245,152,11,34,157.64,0.99,DARK,2026-08-28 12:46:04.604000
11820,7246,88,13,75,109.61,0.99,DARK,2026-08-25 11:55:26.704000
11821,7247,97,15,100,535.43,0.99,NYSE,2026-08-27 15:50:09.149000
11822,7248,118,15,25,522.33,0.99,DARK,2026-08-20 15:19:57.257000
11823,7249,55,20,10,77.48,0.99,NASDAQ,2026-08-28 11:56:47.319000
11824,7250,49,2,200,429.65,1.0,BATS,2026-08-17 11:01:27.522000
11825,7251,118,11,10,151.12,0.99,BATS,2026-08-26 12:46:14.621000
11826,7252,27,8,50,436.69,0.99,ARCA,2026-08-24 12:49:43.401000
11827,7253,3,8,50,448.15,0.99,BATS,2026-08-27 13:19:18.703000
11828,7254,83,5,25,890.01,0.99,NYSE,2026-08-19 12:05:34.770000
11829,7255,67,4,150,182.05,0.99,NYSE,2026-08-21 12:37:50.167000
11830,7256,118,12,33,517.51,0.99,NYSE,2026-08-18 10:23:37.351000
11831,7256,118,12,33,517.11,0.99,NYSE,2026-08-18 10:23:37.708000
11832,7256,118,12,34,517.3,0.99,DARK,2026-08-18 10:23:38.384000
11833,7257,74,6,166,512.03,0.99,NASDAQ,2026-08-27 13:53:47.523000
11834,7257,74,6,167,512.02,0.99,DARK,2026-08-27 13:53:47.941000
11835,7257,74,6,167,512.72,0.99,NYSE,2026-08-27 13:53:48.663000
11836,7258,17,12,3,516.8,0.99,DARK,2026-08-24 12:59:24.113000
11837,7259,153,2,200,422.08,1.0,BATS,2026-08-25 12:14:32.789000
11838,7260,37,6,25,524.42,0.99,ARCA,2026-08-19 13:35:40.635000
11839,7260,37,6,25,523.82,0.99,ARCA,2026-08-19 13:35:40.698000
11840,7261,63,14,150,158.3,0.99,BATS,2026-08-17 11:41:58.293000
11841,7262,65,9,250,95.23,1.25,ARCA,2026-08-18 15:04:12.397000
11842,7262,65,9,250,95.33,1.25,BATS,2026-08-18 15:04:12.547000
11843,7263,57,2,100,408.28,0.99,NASDAQ,2026-08-27 09:26:33.510000
11844,7264,148,5,100,874.04,0.99,NASDAQ,2026-08-21 15:55:54.770000
11845,7264,148,5,100,873.18,0.99,NYSE,2026-08-21 15:55:54.807000
11846,7265,95,8,5,457.44,0.99,BATS,2026-08-28 15:08:40.611000
11847,7265,95,8,5,458.07,0.99,DARK,2026-08-28 15:08:40.925000
11848,7266,37,11,25,151.85,0.99,NASDAQ,2026-08-28 10:52:59.472000
11849,7267,51,17,50,209.03,0.99,BATS,2026-08-24 09:49:15.149000
11850,7267,51,17,50,208.87,0.99,BATS,2026-08-24 09:49:15.887000
11851,7268,128,5,50,859.26,0.99,NYSE,2026-08-20 10:48:46.645000
11852,7269,43,3,100,169.68,0.99,ARCA,2026-08-17 12:17:58.732000
11853,7270,111,7,10,199.9,0.99,NYSE,2026-08-26 10:39:01.099000
11854,7271,84,13,10,111.68,0.99,NYSE,2026-08-25 10:50:35.288000
11855,7272,108,3,25,169.22,0.99,DARK,2026-08-27 10:22:08.355000
11856,7272,108,3,25,169.49,0.99,NYSE,2026-08-27 10:22:08.569000
11857,7273,10,9,75,99.43,0.99,NASDAQ,2026-08-21 15:09:15.629000
11858,7274,68,10,50,281.44,0.99,NYSE,2026-08-25 12:58:10.123000
11859,7275,75,7,75,203.84,0.99,NYSE,2026-08-27 11:38:31.708000
11860,7275,75,7,75,203.97,0.99,ARCA,2026-08-27 11:38:31.873000
11861,7276,52,3,25,164.82,0.99,BATS,2026-08-28 15:56:46.695000
11862,7276,52,3,25,164.89,0.99,NASDAQ,2026-08-28 15:56:47.383000
11863,7276,52,3,25,164.84,0.99,DARK,2026-08-28 15:56:47.803000
11864,7277,14,5,75,879.77,0.99,NASDAQ,2026-08-21 14:08:38.115000
11865,7278,151,19,150,93.49,0.99,ARCA,2026-08-24 11:08:41.524000
11866,7279,18,13,10,114.13,0.99,ARCA,2026-08-27 15:47:28.198000
11867,7280,127,12,8,527.77,0.99,NYSE,2026-08-24 11:58:40.376000
11868,7280,127,12,8,527.86,0.99,BATS,2026-08-24 11:58:40.964000
11869,7280,127,12,9,527.91,0.99,BATS,2026-08-24 11:58:41.394000
11870,7281,159,10,37,275.44,0.99,ARCA,2026-08-18 09:54:13.490000
11871,7281,159,10,38,275.51,0.99,NASDAQ,2026-08-18 09:54:14.099000
11872,7282,39,2,25,414.67,0.99,DARK,2026-08-17 11:15:43.100000
11873,7283,32,5,500,902.59,2.5,BATS,2026-08-19 09:30:49.440000
11874,7284,101,19,10,91.71,0.99,BATS,2026-08-20 14:11:08.376000
11875,7285,140,4,500,187.05,2.5,DARK,2026-08-20 15:11:16.372000
11876,7286,61,18,5,210.19,0.99,NASDAQ,2026-08-21 13:28:50.099000
11877,7286,61,18,5,210.23,0.99,DARK,2026-08-21 13:28:50.461000
11878,7287,36,15,75,527.84,0.99,DARK,2026-08-18 15:22:08.347000
11879,7288,27,5,250,904.06,1.25,NYSE,2026-08-20 11:15:15.777000
11880,7288,27,5,250,903.66,1.25,ARCA,2026-08-20 11:15:16.027000
11881,7289,82,7,50,193.57,0.99,NYSE,2026-08-21 15:41:01.746000
11882,7290,45,18,50,210.02,0.99,DARK,2026-08-21 10:55:31.599000
11883,7291,60,8,37,439.06,0.99,BATS,2026-08-25 15:54:02.021000
11884,7291,60,8,38,438.98,0.99,DARK,2026-08-25 15:54:02.794000
11885,7292,44,16,25,460.3,0.99,NASDAQ,2026-08-20 15:29:06.750000
11886,7292,44,16,25,460.82,0.99,DARK,2026-08-20 15:29:06.931000
11887,7292,44,16,25,461.07,0.99,DARK,2026-08-20 15:29:07.077000
11888,7293,81,10,500,280.59,2.5,DARK,2026-08-25 14:34:59.471000
11889,7294,51,3,100,163.18,0.99,NYSE,2026-08-25 14:17:02.025000
11890,7295,37,14,25,152.42,0.99,NYSE,2026-08-27 14:02:25.514000
11891,7295,37,14,25,152.43,0.99,NYSE,2026-08-27 14:02:26.209000
11892,7295,37,14,25,152.6,0.99,BATS,2026-08-27 14:02:26.529000
11893,7296,38,11,12,153.94,0.99,NASDAQ,2026-08-20 15:11:32.624000
11894,7296,38,11,12,153.95,0.99,ARCA,2026-08-20 15:11:32.841000
11895,7296,38,11,13,153.84,0.99,BATS,2026-08-20 15:11:33.463000
11896,7296,38,11,13,153.7,0.99,DARK,2026-08-20 15:11:33.961000
11897,7297,132,19,150,93.8,0.99,ARCA,2026-08-27 11:49:58.256000
11898,7298,135,2,33,427.72,0.99,NASDAQ,2026-08-21 14:10:25.298000
11899,7298,135,2,33,427.53,0.99,BATS,2026-08-21 14:10:25.933000
11900,7298,135,2,34,427.85,0.99,NYSE,2026-08-21 14:10:26.052000
11901,7299,34,18,100,212.7,0.99,NASDAQ,2026-08-28 14:35:49.020000
11902,7299,34,18,100,212.6,0.99,NASDAQ,2026-08-28 14:35:49.598000
11903,7300,11,13,150,114.24,0.99,NYSE,2026-08-17 15:33:54.609000
11904,7301,148,17,200,207.49,1.0,NASDAQ,2026-08-18 15:18:54.610000
11905,7302,134,11,8,157.88,0.99,ARCA,2026-08-18 12:11:32.378000
11906,7302,134,11,8,158.03,0.99,ARCA,2026-08-18 12:11:32.781000
11907,7302,134,11,9,158.01,0.99,NASDAQ,2026-08-18 12:11:33.323000
11908,7303,58,12,100,515.98,0.99,NASDAQ,2026-08-19 13:51:00.727000
11909,7303,58,12,100,515.61,0.99,NASDAQ,2026-08-19 13:51:01.294000
11910,7304,32,19,200,91.88,1.0,DARK,2026-08-26 11:10:39.521000
11911,7305,151,12,25,525.78,0.99,NYSE,2026-08-20 09:47:01.589000
11912,7305,151,12,25,525.63,0.99,ARCA,2026-08-20 09:47:02.363000
11913,7305,151,12,25,525.58,0.99,NASDAQ,2026-08-20 09:47:02.780000
11914,7305,151,12,25,525.91,0.99,NASDAQ,2026-08-20 09:47:03.335000
11915,7306,111,8,75,461.39,0.99,DARK,2026-08-20 14:15:19.659000
11916,7307,68,10,200,280.31,1.0,NYSE,2026-08-27 10:44:13.798000
11917,7308,100,17,150,206.23,0.99,NYSE,2026-08-19 15:19:41.070000
11918,7309,104,5,100,897.72,0.99,DARK,2026-08-26 14:46:20.721000
11919,7310,160,4,50,188.56,0.99,NASDAQ,2026-08-19 09:23:12.310000
11920,7311,101,5,100,867.37,0.99,NYSE,2026-08-26 12:53:40.455000
11921,7312,17,3,200,164.61,1.0,NASDAQ,2026-08-17 13:56:27.418000
11922,7313,9,13,200,113.43,1.0,NASDAQ,2026-08-17 10:27:18.063000
11923,7314,9,19,100,93.44,0.99,BATS,2026-08-27 11:22:57.280000
11924,7315,48,6,250,509.6,1.25,NYSE,2026-08-28 10:49:54.026000
11925,7315,48,6,250,509.68,1.25,DARK,2026-08-28 10:49:54.394000
11926,7316,4,6,150,502.96,0.99,NASDAQ,2026-08-20 12:24:47.220000
11927,7317,77,16,75,461.22,0.99,NYSE,2026-08-28 15:55:29.668000
11928,7318,39,6,75,500.23,0.99,ARCA,2026-08-28 11:01:59.760000
11929,7319,91,13,16,108.66,0.99,DARK,2026-08-28 12:46:23.260000
11930,7319,91,13,17,108.67,0.99,ARCA,2026-08-28 12:46:23.810000
11931,7319,91,13,17,108.78,0.99,DARK,2026-08-28 12:46:24.168000
11932,7320,20,5,100,857.79,0.99,NYSE,2026-08-25 14:37:07.769000
11933,7321,154,2,250,408.46,1.25,ARCA,2026-08-21 13:51:08.579000
11934,7321,154,2,250,408.06,1.25,ARCA,2026-08-21 13:51:08.717000
11935,7322,10,13,10,114.86,0.99,NASDAQ,2026-08-17 15:23:51.338000
11936,7323,35,10,37,278.57,0.99,NYSE,2026-08-21 09:45:19.395000
11937,7323,35,10,37,278.53,0.99,BATS,2026-08-21 09:45:19.637000
11938,7323,35,10,38,278.83,0.99,BATS,2026-08-21 09:45:20.390000
11939,7323,35,10,38,278.77,0.99,BATS,2026-08-21 09:45:20.820000
11940,7324,7,2,25,421.04,0.99,NYSE,2026-08-24 13:19:24.100000
11941,7325,127,16,100,460.1,0.99,NASDAQ,2026-08-19 12:09:02.666000
11942,7326,72,20,100,78.09,0.99,DARK,2026-08-26 14:28:36.493000
11943,7327,47,3,25,165.06,0.99,BATS,2026-08-17 10:06:02.682000
11944,7327,47,3,25,165.25,0.99,BATS,2026-08-17 10:06:02.829000
11945,7327,47,3,25,165.17,0.99,ARCA,2026-08-17 10:06:03.490000
11946,7327,47,3,25,165.07,0.99,NYSE,2026-08-17 10:06:03.773000
11947,7328,2,12,50,517.87,0.99,DARK,2026-08-19 09:09:38.409000
11948,7329,39,3,75,165.37,0.99,NYSE,2026-08-27 12:15:09.757000
11949,7330,49,20,150,78.82,0.99,ARCA,2026-08-25 15:52:10.108000
11950,7331,47,9,200,97.73,1.0,NASDAQ,2026-08-19 13:53:48.209000
11951,7332,77,3,5,168.22,0.99,NYSE,2026-08-21 11:22:54.598000
11952,7332,77,3,5,168.21,0.99,BATS,2026-08-21 11:22:55.184000
11953,7333,160,12,3,527.17,0.99,BATS,2026-08-17 14:12:05.324000
11954,7333,160,12,3,526.8,0.99,BATS,2026-08-17 14:12:05.754000
11955,7333,160,12,4,526.76,0.99,ARCA,2026-08-17 14:12:05.912000
11956,7334,37,16,25,450.96,0.99,NASDAQ,2026-08-27 10:36:04.293000
11957,7335,93,1,10,190.73,0.99,BATS,2026-08-26 10:40:53.117000
11958,7336,18,15,166,543.44,0.99,NYSE,2026-08-26 09:30:18.169000
11959,7337,16,3,150,167.92,0.99,DARK,2026-08-19 15:00:51.035000
11960,7338,128,17,33,206.39,0.99,BATS,2026-08-28 14:25:38.570000
11961,7338,128,17,33,206.4,0.99,BATS,2026-08-28 14:25:38.804000
11962,7338,128,17,34,206.48,0.99,NASDAQ,2026-08-28 14:25:39.025000
11963,7339,25,12,200,522.93,1.0,NYSE,2026-08-21 11:04:14.384000
11964,7340,150,20,16,74.8,0.99,BATS,2026-08-19 15:40:00.506000
11965,7340,150,20,17,74.78,0.99,NASDAQ,2026-08-19 15:40:01.243000
11966,7340,150,20,17,74.83,0.99,ARCA,2026-08-19 15:40:01.950000
11967,7341,76,19,500,91.64,2.5,DARK,2026-08-25 15:29:10.378000
11968,7342,95,20,33,75.44,0.99,BATS,2026-08-19 15:16:30.611000
11969,7343,41,3,100,166.3,0.99,NASDAQ,2026-08-20 12:09:57.720000
11970,7344,57,16,75,443.35,0.99,NASDAQ,2026-08-26 13:22:12.086000
11971,7345,103,19,250,93.71,1.25,BATS,2026-08-24 10:04:07.733000
11972,7345,103,19,250,93.76,1.25,BATS,2026-08-24 10:04:08.003000
11973,7346,50,13,100,111.36,0.99,NASDAQ,2026-08-19 11:43:57.195000
11974,7347,34,1,50,184.58,0.99,NYSE,2026-08-25 10:42:29.037000
11975,7348,146,8,500,446.93,2.5,ARCA,2026-08-21 10:59:52.227000
11976,7349,66,16,25,451.5,0.99,NYSE,2026-08-17 15:57:18.570000
11977,7349,66,16,25,451.28,0.99,BATS,2026-08-17 15:57:18.880000
11978,7349,66,16,25,451.62,0.99,NASDAQ,2026-08-17 15:57:19.159000
11979,7350,147,18,10,215.2,0.99,ARCA,2026-08-25 10:57:04.678000
11980,7351,50,8,50,454.39,0.99,NYSE,2026-08-19 13:16:59.126000
11981,7352,79,3,75,166.59,0.99,NYSE,2026-08-17 15:09:13.673000
11982,7353,88,7,75,203.95,0.99,BATS,2026-08-27 14:08:55.192000
11983,7354,54,7,75,200.35,0.99,BATS,2026-08-20 12:20:36.581000
11984,7355,77,4,25,181.45,0.99,NASDAQ,2026-08-17 09:44:10.041000
